@frequency,provider_code,dataset_code,dataset_name,series_code,series_name,original_period,period,original_value,value,LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,Country,Indicator,Subject,Measure,Frequency
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1987-Q2,1987-04-01,0.03691399,0.03691399,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1987-Q3,1987-07-01,0.5194805,0.5194805,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1987-Q4,1987-10-01,0.9687034,0.9687034,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1988-Q1,1988-01-01,0.9622502,0.9622502,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1988-Q2,1988-04-01,1.143911,1.143911,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1988-Q3,1988-07-01,1.29199,1.29199,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1988-Q4,1988-10-01,1.697417,1.697417,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1989-Q1,1989-01-01,2.419355,2.419355,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1989-Q2,1989-04-01,2.88216,2.88216,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1989-Q3,1989-07-01,2.806123,2.806123,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1989-Q4,1989-10-01,3.011611,3.011611,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1990-Q1,1990-01-01,2.720114,2.720114,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1990-Q2,1990-04-01,2.304965,2.304965,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1990-Q3,1990-07-01,2.729528,2.729528,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1990-Q4,1990-10-01,3.029236,3.029236,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1991-Q1,1991-01-01,2.842515,2.842515,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1991-Q2,1991-04-01,3.29916,3.29916,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1991-Q3,1991-07-01,4.513518,4.513518,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1991-Q4,1991-10-01,5.504373,5.504373,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1992-Q1,1992-01-01,5.910853,5.910853,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1992-Q2,1992-04-01,6.09405,6.09405,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1992-Q3,1992-07-01,4.957507,4.957507,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1992-Q4,1992-10-01,3.336423,3.336423,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1993-Q1,1993-01-01,4.666057,4.666057,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1993-Q2,1993-04-01,4.387155,4.387155,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1993-Q3,1993-07-01,4.54341,4.54341,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1993-Q4,1993-10-01,4.304933,4.304933,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1994-Q1,1994-01-01,2.972028,2.972028,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1994-Q2,1994-04-01,2.772964,2.772964,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1994-Q3,1994-07-01,2.581756,2.581756,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1994-Q4,1994-10-01,2.450559,2.450559,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1995-Q1,1995-01-01,2.079796,2.079796,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1995-Q2,1995-04-01,1.728499,1.728499,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1995-Q3,1995-07-01,1.552013,1.552013,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1995-Q4,1995-10-01,1.468737,1.468737,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1996-Q1,1996-01-01,1.455301,1.455301,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1996-Q2,1996-04-01,1.450477,1.450477,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1996-Q3,1996-07-01,1.363073,1.363073,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1996-Q4,1996-10-01,1.53019,1.53019,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1997-Q1,1997-01-01,1.762295,1.762295,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1997-Q2,1997-04-01,1.552288,1.552288,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1997-Q3,1997-07-01,2.322738,2.322738,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1997-Q4,1997-10-01,2.118126,2.118126,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1998-Q1,1998-01-01,1.24849,1.24849,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1998-Q2,1998-04-01,1.367659,1.367659,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1998-Q3,1998-07-01,0.5973716,0.5973716,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1998-Q4,1998-10-01,0.4387714,0.4387714,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1999-Q1,1999-01-01,0.1988862,0.1988862,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1999-Q2,1999-04-01,0.515873,0.515873,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1999-Q3,1999-07-01,0.6730008,0.6730008,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,1999-Q4,1999-10-01,0.9531374,0.9531374,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,2000-Q1,2000-01-01,1.548233,1.548233,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,2000-Q2,2000-04-01,1.105409,1.105409,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,2000-Q3,2000-07-01,1.376327,1.376327,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,2000-Q4,2000-10-01,1.730921,1.730921,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,2001-Q1,2001-01-01,1.720094,1.720094,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,2001-Q2,2001-04-01,2.538071,2.538071,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,2001-Q3,2001-07-01,2.017067,2.017067,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,2001-Q4,2001-10-01,1.6628,1.6628,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,2002-Q1,2002-01-01,1.998463,1.998463,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,2002-Q2,2002-04-01,1.294745,1.294745,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,2002-Q3,2002-07-01,1.21673,1.21673,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,2002-Q4,2002-10-01,1.179156,1.179156,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,2003-Q1,2003-01-01,1.130369,1.130369,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,2003-Q2,2003-04-01,0.7894737,0.7894737,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,2003-Q3,2003-07-01,1.051841,1.051841,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,2003-Q4,2003-10-01,1.165413,1.165413,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,2004-Q1,2004-01-01,0.9687034,0.9687034,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,2004-Q2,2004-04-01,1.864976,1.864976,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,2004-Q3,2004-07-01,1.821561,1.821561,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,2004-Q4,2004-10-01,2.006689,2.006689,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,2005-Q1,2005-01-01,1.623616,1.623616,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,2005-Q2,2005-04-01,1.244965,1.244965,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,2005-Q3,2005-07-01,1.642935,1.642935,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,2005-Q4,2005-10-01,1.675774,1.675774,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,2006-Q1,2006-01-01,1.706609,1.706609,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,2006-Q2,2006-04-01,1.844485,1.844485,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,2006-Q3,2006-07-01,1.472701,1.472701,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,2006-Q4,2006-10-01,1.28986,1.28986,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,2007-Q1,2007-01-01,1.785077,1.785077,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,2007-Q2,2007-04-01,2.059659,2.059659,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,2007-Q3,2007-07-01,2.265487,2.265487,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,2007-Q4,2007-10-01,3.077467,3.077467,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
quarterly,OECD,DP_LIVE,OECD Data Live dataset,DEU.CPI.TOT.AGRWTH.Q,Germany – Inflation (CPI) – Total – Annual growth rate (%) – Quarterly,2008-Q1,2008-01-01,2.946335,2.946335,DEU,CPI,TOT,AGRWTH,Q,Germany,Inflation (CPI),Total,Annual growth rate (%),Quarterly
